time,q05,q10,q20,q30,q40,q50,q60,q70,q80,q90,q95,y_true
2020-09-28 15:00,34454.203125,36633.3046875,37934.9453125,38675.44921875,38773.13671875,39080.03515625,39117.96484375,39459.88671875,39696.234375,40082.37109375,40661.57421875,38525.062
2020-09-28 15:15,33210.671875,35287.74609375,36604.65625,37286.7421875,37410.84765625,37682.15625,37741.74609375,38061.73828125,38333.30078125,38726.6875,39294.19921875,37164.996
2020-09-28 15:30,31879.69921875,33809.5546875,35092.66015625,35702.42578125,35865.5859375,36076.23046875,36165.90625,36461.73828125,36752.6796875,37179.0390625,37724.25,35685.53
2020-09-28 15:45,30860.18359375,32562.08984375,33710.2578125,34240.4609375,34419.82421875,34559.3046875,34630.546875,34883.05859375,35146.62890625,35554.6875,36059.70703125,33936.13
2020-09-28 16:00,29289.5234375,30751.08203125,31856.84765625,32260.94140625,32493.4140625,32589.40234375,32685.28125,32961.48828125,33223.06640625,33644.7109375,34097.4609375,32003.0
2020-09-28 16:15,27349.90234375,28523.7265625,29627.078125,29873.703125,30182.18359375,30283.16015625,30424.5703125,30778.13671875,31041.72265625,31526.62109375,31978.88671875,30035.664
2020-09-28 16:30,25682.8046875,26529.875,27500.19140625,27639.53515625,27927.890625,28041.71484375,28152.890625,28544.34765625,28743.515625,29294.05078125,29770.8046875,27769.73
2020-09-28 16:45,23800.72265625,24419.380859375,25199.1171875,25346.01171875,25557.865234375,25666.84765625,25725.935546875,26124.734375,26267.4296875,26834.02734375,27352.98046875,25326.934
2020-09-28 17:00,21690.986328125,22185.66796875,22766.25,22973.05078125,23112.859375,23206.775390625,23227.53515625,23592.49609375,23710.32421875,24220.01953125,24823.3828125,22498.33
2020-09-28 17:15,18881.46484375,19293.82421875,19742.59765625,20068.638671875,20192.169921875,20334.24609375,20389.45703125,20695.3203125,20910.7109375,21403.078125,22126.40625,19776.4
2020-09-28 17:30,16480.498046875,16889.818359375,17173.03515625,17443.484375,17528.328125,17668.078125,17697.677734375,17887.921875,18112.7265625,18569.873046875,19290.44140625,16853.867
2020-09-28 17:45,13599.2822265625,14007.431640625,14254.765625,14414.9453125,14501.177734375,14674.25,14721.3798828125,14838.142578125,15062.763671875,15507.255859375,16147.119140625,13884.465
2020-09-28 18:00,10326.2333984375,10759.2705078125,11035.25390625,11123.4765625,11253.537109375,11463.5205078125,11519.3896484375,11654.2177734375,11861.8779296875,12302.21484375,12855.50390625,10762.466
2020-09-28 18:15,7264.640625,7599.71435546875,7832.58203125,7900.58251953125,8063.45263671875,8219.47265625,8296.287109375,8407.40234375,8608.9814453125,9024.91796875,9469.54296875,7748.5327
2020-09-28 18:30,4556.18115234375,4719.68701171875,4888.99072265625,5015.365234375,5138.0009765625,5250.5390625,5336.19970703125,5419.5087890625,5630.146484375,6017.84765625,6316.91162109375,4989.3994
2020-09-28 18:45,2476.75927734375,2542.6044921875,2675.22509765625,2840.65673828125,2890.53955078125,3007.6162109375,3060.46826171875,3122.208984375,3335.93994140625,3637.44482421875,3781.81396484375,2683.6665
2020-09-28 19:00,916.4951171875,969.50390625,1099.34765625,1272.4228515625,1287.2490234375,1406.5859375,1430.12890625,1476.81005859375,1691.5458984375,1898.30859375,1941.49609375,963.333
2020-09-28 19:15,0.0,1.8544921875,117.634765625,287.634765625,287.634765625,368.4560546875,371.8955078125,414.669921875,627.1396484375,758.306640625,758.306640625,83.4668
2020-09-29 08:00,95.498046875,95.498046875,221.5244140625,340.63671875,405.3466796875,489.6015625,498.1982421875,561.78515625,772.232421875,912.40234375,912.40234375,292.7998
2020-09-29 08:15,485.8349609375,522.5869140625,634.423828125,765.8271484375,861.9931640625,961.0703125,992.3251953125,1063.6376953125,1298.4072265625,1487.66015625,1487.66015625,1332.3994
2020-09-29 08:30,1523.1826171875,1749.2568359375,1892.54248046875,2063.83447265625,2232.11474609375,2334.94921875,2458.08349609375,2519.02197265625,2822.248046875,3116.2841796875,3135.083984375,5889.6665
2020-09-29 08:45,6256.40625,7074.3779296875,7881.4931640625,8958.4580078125,9374.4619140625,10092.2841796875,10373.3984375,10662.0224609375,11146.99609375,11644.8544921875,11973.412109375,10970.2
2020-09-29 09:00,9041.03515625,10192.4560546875,11558.5146484375,12461.626953125,12876.296875,13348.47265625,13524.2861328125,13869.96484375,14200.69921875,14938.765625,15224.498046875,12798.599
2020-09-29 09:15,10120.6103515625,11280.78125,13292.140625,13896.0185546875,14492.828125,14942.4296875,15340.43359375,15779.3203125,16200.39453125,16965.3203125,17209.69140625,14848.799
2020-09-29 09:30,12829.599609375,13762.330078125,15502.7109375,16034.525390625,16745.623046875,17300.662109375,17848.55859375,18305.4296875,18842.0546875,19734.197265625,20211.962890625,18094.934
2020-09-29 09:45,17949.25390625,18829.619140625,20078.51953125,20565.9140625,21072.408203125,21452.98828125,21750.3046875,22095.37109375,22428.22265625,23147.3984375,23673.8515625,21134.666
2020-09-29 10:00,21468.0390625,22343.419921875,23466.39453125,23862.0390625,24158.689453125,24377.21484375,24440.78125,24718.830078125,24906.40234375,25439.2734375,25779.453125,24136.598
2020-09-29 10:15,24851.99609375,25710.2109375,26616.4609375,26833.1171875,27029.046875,27120.05859375,27157.859375,27318.57421875,27412.53515625,27835.89453125,28122.6640625,26777.598
2020-09-29 10:30,27034.2578125,27906.53515625,28683.25,28899.8515625,29070.05078125,29203.296875,29272.7109375,29454.125,29579.9921875,29990.73046875,30288.91796875,29244.332
2020-09-29 10:45,29788.2421875,30558.6953125,31127.5546875,31285.89453125,31385.625,31519.75390625,31519.75390625,31668.59375,31747.65234375,32068.1796875,32332.83203125,31702.332
2020-09-29 11:00,32215.66796875,32940.67578125,33424.9609375,33571.6484375,33632.2265625,33803.953125,33803.953125,33929.2734375,33970.24609375,34234.83984375,34490.04296875,34720.066
2020-09-29 11:15,34617.8515625,35337.78125,35795.83203125,35985.62890625,36030.80078125,36259.3046875,36259.3046875,36349.0859375,36366.19921875,36574.859375,36862.05078125,35597.465
2020-09-29 11:30,34205.3359375,35220.41015625,35892.62890625,36432.0546875,36565.67578125,36931.6796875,36966.7421875,37388.390625,37571.421875,37930.33203125,38388.59765625,36855.33
2020-09-29 11:45,36498.421875,37349.63671875,37812.65625,38096.33984375,38148.75,38383.32421875,38383.32421875,38595.5625,38650.69140625,38883.70703125,39305.27734375,37932.6
2020-09-29 12:00,37352.546875,38215.83203125,38626.4765625,38977.6484375,39012.08203125,39292.47265625,39292.47265625,39542.37890625,39588.71484375,39811.2109375,40282.55078125,38379.996
2020-09-29 12:15,37013.16015625,37984.7421875,38515.87109375,39019.0546875,39116.93359375,39460.11328125,39485.22265625,39865.1484375,40001.64453125,40288.04296875,40852.109375,31654.93
2020-09-29 12:30,19205.326171875,21684.4140625,25516.904296875,27302.7421875,28914.67578125,30545.7578125,32117.9609375,34363.48046875,35993.58203125,37571.6015625,39138.359375,25863.998
2020-09-29 12:45,18472.01953125,19535.73828125,21335.23828125,22728.01953125,24015.38671875,24913.8984375,26224.0703125,27678.1875,29534.890625,33036.5234375,35516.77734375,28344.598
2020-09-29 13:00,22558.49609375,24486.642578125,27040.54296875,28510.5390625,29464.53125,30504.64453125,31233.33984375,32521.40625,33882.3515625,36437.109375,38224.984375,31566.062
2020-09-29 13:15,22940.0234375,25424.140625,28111.36328125,29499.4765625,30487.78515625,31748.5859375,32635.05859375,33622.2265625,34929.55078125,37479.578125,39209.3515625,38163.33
2020-09-29 13:30,27121.9140625,30204.0703125,33865.41796875,35516.1796875,37031.3125,38081.953125,39349.9453125,40185.671875,41067.5546875,42813.4609375,44091.46875,38443.6
2020-09-29 13:45,28122.890625,31586.15234375,34806.4296875,36344.99609375,37157.53515625,37890.6328125,38874.234375,39513.07421875,40150.9140625,41706.29296875,42782.515625,36707.734
2020-09-29 14:00,28519.9765625,31568.98828125,34225.74609375,35334.5546875,35924.6015625,36517.38671875,37214.28125,37854.45703125,38463.4765625,39625.44921875,40721.95703125,37115.336
2020-09-29 14:15,29714.609375,32469.33203125,34581.19921875,35498.89453125,35960.41796875,36522.05859375,36969.1484375,37405.57421875,37884.6875,38733.38671875,39802.71875,41047.734
2020-09-29 14:30,30269.2578125,33145.5390625,35926.27734375,37295.875,38242.55859375,39000.1015625,39370.07421875,39840.11328125,40380.91796875,41109.3671875,42162.4765625,37160.0
2020-09-29 14:45,25012.98828125,28275.0234375,31823.7734375,33977.18359375,34870.08984375,35887.109375,36837.35546875,37971.74609375,39070.59765625,40478.47265625,41503.60546875,34316.8
2020-09-29 15:00,24495.513671875,27149.0546875,30173.609375,31113.58984375,31885.90234375,32754.94140625,33653.46875,34825.359375,35800.25,37016.44140625,38146.5546875,33391.195
2020-09-29 15:15,25141.9375,27601.21875,30042.1171875,31001.671875,31637.30859375,32514.67578125,33181.79296875,34041.62890625,34735.6015625,35842.5234375,37023.32421875,33242.734
2020-09-29 15:30,25450.7890625,27692.4296875,29753.07421875,30603.48046875,31223.43359375,31923.84375,32406.00390625,33005.0625,33506.7109375,34506.609375,35503.73046875,34397.863
2020-09-29 15:45,25722.765625,28011.9609375,30106.64453125,31244.03125,31951.43359375,32633.28125,33014.9921875,33620.07421875,33995.18359375,34752.43359375,35649.38671875,32804.734
2020-09-29 16:00,26094.7578125,27960.7109375,29737.90625,30311.7734375,30865.6953125,31191.4765625,31557.05859375,32047.67578125,32309.98828125,33006.53125,33547.8515625,30841.797
2020-09-29 16:15,25750.94921875,27142.48046875,28481.3203125,28638.45703125,29072.5390625,29310.515625,29527.8828125,30020.4453125,30201.43359375,30717.43359375,31231.8046875,26722.8
2020-09-29 16:30,19260.1953125,20420.14453125,22554.626953125,23176.79296875,24115.767578125,24791.046875,25482.3515625,26439.79296875,27360.29296875,28524.1328125,29338.37890625,24397.932
2020-09-29 16:45,19244.765625,20033.287109375,21309.1484375,21680.71875,22208.369140625,22623.873046875,23018.37109375,23708.765625,24178.8203125,25404.7578125,26402.72265625,18688.865
2020-09-29 17:00,13342.5595703125,13758.765625,14876.6513671875,15840.3515625,16435.0546875,17179.765625,17761.974609375,18478.142578125,19572.08984375,21221.76171875,22603.67578125,17203.4
2020-09-29 17:15,12328.130859375,13296.134765625,14271.244140625,14981.015625,15438.71484375,15842.81640625,16160.4453125,16701.58203125,17383.701171875,18772.02734375,19995.671875,15259.199
2020-09-29 17:30,10187.34765625,10982.0546875,11772.560546875,12145.0107421875,12628.9765625,12904.73046875,13293.7099609375,13542.6708984375,14190.1220703125,15258.337890625,16403.763671875,10408.4
2020-09-29 17:45,7308.5498046875,7771.33984375,8168.9326171875,8555.486328125,8778.357421875,8975.7685546875,9235.689453125,9439.6826171875,9999.7470703125,11046.4072265625,12176.5380859375,7530.5327
2020-09-29 18:00,5392.43408203125,5619.84375,5873.0703125,6242.59521484375,6384.8115234375,6498.3935546875,6655.9853515625,6849.9521484375,7173.53125,8085.22021484375,9015.2001953125,5372.1997
2020-09-29 18:15,3672.57763671875,3726.9130859375,3883.30517578125,4229.61572265625,4316.26171875,4437.75634765625,4519.98876953125,4677.95849609375,4953.5537109375,5657.27294921875,6310.97900390625,3236.1997
2020-09-29 18:30,2115.40625,2115.40625,2190.83203125,2489.98779296875,2498.1826171875,2638.30029296875,2649.8212890625,2757.99853515625,3020.56591796875,3475.5439453125,3843.322265625,1337.4668
2020-09-29 18:45,591.734375,591.734375,673.3115234375,927.01171875,927.01171875,1008.3603515625,1008.3603515625,1036.3818359375,1289.55859375,1519.9208984375,1687.359375,1199.1992
2020-09-29 19:00,346.310546875,358.146484375,453.0,638.0859375,651.642578125,735.0859375,735.0859375,740.0849609375,976.1083984375,1113.3818359375,1113.3818359375,596.667
2020-09-29 19:15,0.0,0.0,103.9970703125,271.0595703125,278.1103515625,349.40234375,351.115234375,374.9248046875,593.0166015625,714.7294921875,714.7294921875,18.732422
2020-09-30 08:00,232.8388671875,280.0390625,409.708984375,553.765625,633.8408203125,766.9599609375,828.451171875,916.203125,1158.6328125,1318.2177734375,1318.2177734375,1631.7324
2020-09-30 08:15,2031.61376953125,2247.0087890625,2426.5361328125,2638.43310546875,2831.72607421875,3001.578125,3212.79443359375,3272.84375,3619.6435546875,3854.9248046875,3854.9248046875,4155.3325
2020-09-30 08:30,5101.1201171875,5638.19140625,6025.435546875,6440.44482421875,6626.69580078125,6868.4169921875,7077.50390625,7123.01025390625,7434.2412109375,7783.6611328125,7833.5556640625,7196.3994
2020-09-30 08:45,8665.5947265625,9343.1484375,9990.4375,10335.072265625,10453.1455078125,10770.576171875,10770.576171875,10867.1064453125,10994.3291015625,11301.61328125,11339.49609375,10728.8
2020-09-30 09:00,12493.1572265625,13068.013671875,13831.177734375,13860.71875,14029.384765625,14180.2265625,14180.2265625,14255.708984375,14273.9716796875,14570.888671875,14570.888671875,14290.533
2020-09-30 09:15,16312.85546875,16741.357421875,17328.578125,17384.376953125,17562.291015625,17740.990234375,17740.990234375,17811.255859375,17830.578125,18052.421875,18052.421875,17686.934
2020-09-30 09:30,20185.73046875,20477.4453125,20799.5078125,20908.86328125,21033.578125,21228.142578125,21228.142578125,21263.419921875,21294.484375,21433.48828125,21433.48828125,20948.531
2020-09-30 09:45,23660.265625,23895.53515625,24119.529296875,24225.986328125,24307.462890625,24432.181640625,24432.181640625,24441.2890625,24479.59765625,24597.390625,24626.146484375,23945.465
2020-09-30 10:00,26355.921875,26666.48046875,26942.9921875,27049.01171875,27124.9609375,27240.578125,27240.578125,27317.94140625,27380.71875,27525.56640625,27597.18359375,26677.664
2020-09-30 10:15,28183.33203125,28663.30078125,29069.08984375,29231.0078125,29344.64453125,29510.6171875,29589.8046875,29735.50390625,29851.41796875,30071.87109375,30237.78125,29283.598
2020-09-30 10:30,30487.23828125,30996.43359375,31377.5234375,31509.24609375,31590.36328125,31745.59765625,31780.39453125,31957.859375,32059.83984375,32282.45703125,32495.09765625,31924.332
2020-09-30 10:45,33161.06640625,33607.68359375,33904.76953125,34008.515625,34034.90625,34197.8125,34197.8125,34338.28125,34384.17578125,34562.26953125,34796.4296875,34193.332
2020-09-30 11:00,35064.47265625,35550.4375,35831.296875,35986.6328125,35986.6328125,36204.234375,36204.234375,36393.796875,36400.55078125,36585.6328125,36894.7890625,36438.465
2020-09-30 11:15,36872.23828125,37394.18359375,37652.93359375,37860.453125,37860.453125,38107.52734375,38107.52734375,38298.16015625,38298.16015625,38454.6796875,38851.32421875,38428.863
2020-09-30 11:30,38455.4609375,39007.859375,39234.65234375,39516.78125,39516.78125,39763.15234375,39763.15234375,39953.17578125,39953.17578125,40086.4296875,40540.13671875,40031.8
2020-09-30 11:45,40037.87109375,40567.35546875,40753.546875,41081.23828125,41081.23828125,41314.00390625,41314.00390625,41481.2734375,41481.2734375,41559.15625,42044.2109375,41368.332
2020-09-30 12:00,41124.79296875,41664.26953125,41808.7421875,42209.33984375,42209.33984375,42477.29296875,42477.29296875,42673.390625,42673.390625,42739.41796875,43288.92578125,42416.664
2020-09-30 12:15,41769.6796875,42344.88671875,42475.12109375,42939.0859375,42939.0859375,43257.5703125,43257.5703125,43505.20703125,43505.20703125,43619.50390625,44234.51171875,43067.934
2020-09-30 12:30,42335.27734375,42920.56640625,43038.703125,43516.33984375,43516.33984375,43825.1328125,43825.1328125,44111.68359375,44111.68359375,44258.39453125,44889.16796875,43177.0
2020-09-30 12:45,42646.7265625,43242.7421875,43336.8671875,43835.58984375,43835.58984375,44123.40625,44123.40625,44455.8046875,44455.8046875,44602.609375,45252.58984375,43271.4
2020-09-30 13:00,42628.453125,43246.1484375,43323.48046875,43860.78515625,43860.78515625,44170.0390625,44170.0390625,44536.953125,44536.953125,44693.06640625,45396.65234375,43642.336
2020-09-30 13:15,42624.5,43253.91015625,43322.609375,43872.81640625,43872.81640625,44194.109375,44194.109375,44559.35546875,44559.35546875,44730.125,45475.375,43963.53
2020-09-30 13:30,42806.2421875,43415.84375,43475.6015625,43997.765625,43997.765625,44284.47265625,44284.47265625,44617.25390625,44617.25390625,44784.5390625,45517.62109375,43722.266
2020-09-30 13:45,42096.28515625,42867.4375,42967.82421875,43683.046875,43683.046875,43981.2578125,43981.2578125,44421.73828125,44421.73828125,44636.890625,45362.35546875,43658.332
2020-09-30 14:00,42758.265625,43308.40234375,43439.65625,43904.890625,43904.890625,44194.74609375,44194.74609375,44468.1875,44468.1875,44638.828125,45355.75,43366.4
2020-09-30 14:15,41051.453125,41803.00390625,42023.1875,42769.70703125,42769.70703125,43172.046875,43172.046875,43631.62890625,43631.62890625,43970.609375,44787.33984375,42610.734
2020-09-30 14:30,40745.5,41430.0078125,41635.40234375,42204.31640625,42204.31640625,42469.41015625,42469.41015625,42796.765625,42796.765625,43046.5703125,43810.1875,42255.598
2020-09-30 14:45,40410.44921875,41015.2265625,41218.859375,41702.5859375,41702.5859375,41932.0234375,41932.0234375,42164.53515625,42164.53515625,42377.3359375,43064.16015625,41654.53
2020-09-30 15:00,39748.30078125,40281.671875,40523.0390625,40950.37890625,40950.37890625,41195.921875,41195.921875,41385.91796875,41386.11328125,41607.64453125,42234.72265625,40717.934
2020-09-30 15:15,38087.22265625,38692.90625,39098.16015625,39507.09765625,39507.09765625,39823.3359375,39823.3359375,40074.15234375,40160.8671875,40403.72265625,41026.9296875,39739.73
2020-09-30 15:30,37091.98828125,37661.5546875,38100.47265625,38366.22265625,38366.22265625,38613.3828125,38613.3828125,38805.07421875,38906.62890625,39135.40234375,39691.18359375,38441.863
2020-09-30 15:45,35900.07421875,36430.41015625,36869.015625,37063.77734375,37090.07421875,37262.4375,37272.95703125,37411.85546875,37535.46875,37751.3515625,38257.7578125,36817.598
2020-09-30 16:00,34151.5546875,34643.15625,35167.04296875,35264.046875,35343.3515625,35456.58203125,35543.359375,35662.49609375,35837.359375,36048.578125,36514.3671875,34937.332
2020-09-30 16:15,31690.11328125,32166.15234375,32913.4609375,32913.4609375,33088.43359375,33183.1953125,33396.61328125,33558.42578125,33829.14453125,34093.90234375,34526.296875,32981.33
2020-09-30 16:30,29841.01953125,30150.55859375,30858.02734375,30858.02734375,30910.72265625,30994.75390625,31188.52734375,31376.875,31630.8046875,31946.0,32329.23046875,30912.598
2020-09-30 16:45,28224.82421875,28359.90234375,28842.30859375,28842.30859375,28842.30859375,28890.46875,28983.0078125,29222.26171875,29364.69921875,29706.55078125,30047.203125,28721.996
2020-09-30 17:00,26122.91796875,26213.3515625,26573.70703125,26573.70703125,26573.70703125,26601.90234375,26665.65234375,26976.89453125,27003.296875,27336.51171875,27661.15625,25960.133
2020-09-30 17:15,22812.970703125,22971.25390625,23370.34375,23477.890625,23480.94921875,23636.29296875,23827.89453125,24178.607421875,24249.30859375,24638.2578125,25066.330078125,22898.8
2020-09-30 17:30,19655.291015625,19828.310546875,20073.578125,20298.140625,20303.962890625,20433.3359375,20643.6796875,20907.1015625,21020.2109375,21461.796875,22053.9140625,19906.934
2020-09-30 17:45,16731.66015625,16909.14453125,17003.189453125,17217.056640625,17217.056640625,17297.8671875,17454.861328125,17602.0,17720.26953125,18153.8359375,18802.75,16602.133
2020-09-30 18:00,12977.53125,13226.779296875,13399.326171875,13638.958984375,13696.24609375,13885.72265625,14004.1923828125,14165.66015625,14351.05859375,14801.5390625,15404.2109375,13235.866
2020-09-30 18:15,9154.1748046875,9489.5302734375,9704.935546875,9883.0546875,9980.421875,10202.9140625,10256.2177734375,10432.9853515625,10641.689453125,11075.9150390625,11503.24609375,9829.466
2020-09-30 18:30,5770.43212890625,6007.80078125,6190.11865234375,6331.1630859375,6457.1474609375,6603.2919921875,6670.2294921875,6777.013671875,6971.58740234375,7348.2216796875,7613.0283203125,6487.1323
2020-09-30 18:45,2994.80810546875,3094.0625,3240.4560546875,3395.15380859375,3496.66064453125,3605.6484375,3697.80078125,3745.7626953125,3940.6611328125,4226.353515625,4342.21044921875,3441.5996
2020-09-30 19:00,908.43359375,985.1904296875,1125.150390625,1296.7509765625,1363.9033203125,1477.54248046875,1551.60498046875,1577.63916015625,1794.75634765625,1978.33349609375,1989.31884765625,1130.4668
2020-09-30 19:15,0.0,0.0,0.0,155.3623046875,180.408203125,270.0791015625,304.728515625,321.4482421875,548.5859375,648.40234375,648.40234375,50.2666
2020-10-01 08:00,369.9853515625,402.2080078125,534.9658203125,667.2529296875,746.9228515625,872.201171875,915.9931640625,997.4677734375,1230.21484375,1364.5048828125,1364.5048828125,1663.9995
2020-10-01 08:15,2390.8388671875,2614.4130859375,2776.640625,2949.685546875,3129.75537109375,3270.67041015625,3460.5537109375,3485.77294921875,3814.2470703125,4025.59228515625,4025.59228515625,4042.6665
2020-10-01 08:30,5303.03662109375,5840.20361328125,6132.25390625,6409.0400390625,6531.44140625,6702.2373046875,6850.052734375,6850.052734375,7083.77685546875,7400.83349609375,7430.4560546875,7006.1323
2020-10-01 08:45,8996.142578125,9651.0517578125,10140.78515625,10333.240234375,10400.244140625,10644.8154296875,10644.8154296875,10653.1728515625,10725.7470703125,11017.9140625,11058.00390625,10503.266
2020-10-01 09:00,12899.580078125,13423.759765625,14019.177734375,14019.177734375,14110.58984375,14215.7470703125,14215.7470703125,14230.583984375,14230.583984375,14528.0078125,14528.0078125,13916.266
2020-10-01 09:15,16184.9169921875,16576.5859375,17122.419921875,17164.16796875,17370.017578125,17565.673828125,17565.673828125,17668.0078125,17685.890625,17986.7421875,17986.7421875,17409.664
2020-10-01 09:30,20124.61328125,20369.78515625,20662.06640625,20746.201171875,20898.611328125,21100.658203125,21100.658203125,21162.474609375,21184.46875,21380.52734375,21416.169921875,20710.467
2020-10-01 09:45,23512.79296875,23710.455078125,23916.73046875,24008.064453125,24100.28125,24234.5390625,24234.5390625,24268.2890625,24293.173828125,24446.97265625,24504.34765625,24031.8
2020-10-01 10:00,26625.0859375,26865.2890625,27106.890625,27187.5,27251.76953125,27359.90234375,27359.90234375,27419.30859375,27444.87109375,27594.37890625,27673.33203125,26623.332
2020-10-01 10:15,27740.65234375,28248.67578125,28735.46875,28976.97265625,29131.09765625,29347.0625,29477.26171875,29678.09375,29811.61328125,30103.45703125,30317.72265625,29499.465
2020-10-01 10:30,30827.5703125,31285.171875,31651.62890625,31761.984375,31828.1171875,31970.15625,31981.62890625,32161.5859375,32229.38671875,32457.90234375,32666.5859375,31830.266
2020-10-01 10:45,32917.69140625,33404.390625,33721.7109375,33857.7265625,33886.10546875,34057.78125,34057.78125,34255.3046875,34297.8828125,34520.2890625,34777.640625,34123.4
2020-10-01 11:00,35048.4453125,35513.8359375,35790.59765625,35925.5546875,35925.5546875,36132.7578125,36132.7578125,36315.36328125,36320.39453125,36511.7890625,36816.30859375,36529.6
2020-10-01 11:15,36913.921875,37421.29296875,37683.0234375,37880.14453125,37880.14453125,38122.6796875,38122.6796875,38308.12890625,38308.12890625,38468.23046875,38855.99609375,38338.2
2020-10-01 11:30,38309.29296875,38877.95703125,39117.0859375,39410.54296875,39410.54296875,39665.27734375,39665.27734375,39872.0078125,39872.0078125,40031.2734375,40478.36328125,38536.133
2020-10-01 11:45,37621.3515625,38430.60546875,38845.90234375,39427.5703125,39486.49609375,39875.61328125,39875.61328125,40333.6875,40432.12890625,40714.08203125,41315.0234375,40079.395
2020-10-01 12:00,40070.81640625,40661.1328125,40901.05859375,41230.20703125,41230.20703125,41506.8671875,41506.8671875,41684.45703125,41684.45703125,41832.86328125,42379.1953125,41268.598
2020-10-01 12:15,40859.640625,41478.9609375,41659.78125,42093.73828125,42093.73828125,42396.921875,42396.921875,42651.796875,42651.796875,42818.25,43413.47265625,42373.066
2020-10-01 12:30,41788.91015625,42364.33984375,42499.7734375,42905.921875,42905.921875,43186.515625,43186.515625,43413.1328125,43413.1328125,43559.21875,44146.12890625,42111.863
2020-10-01 12:45,41174.6328125,41899.58984375,42104.46484375,42714.953125,42714.953125,43081.6953125,43081.6953125,43509.16015625,43509.16015625,43787.2890625,44452.8359375,42032.664
2020-10-01 13:00,41376.9140625,42074.64453125,42231.21875,42760.78515625,42760.78515625,43072.41796875,43072.41796875,43437.03515625,43437.03515625,43653.68359375,44344.734375,40683.598
2020-10-01 13:15,36599.89453125,37792.87890625,38743.6953125,39989.234375,40176.37109375,40922.53125,41286.7890625,42045.40234375,42435.7890625,42991.94921875,43969.89453125,41156.8
2020-10-01 13:30,39604.88671875,40447.58984375,40975.3359375,41528.7734375,41528.7734375,41838.42578125,41950.34765625,42374.0,42396.9140625,42811.4453125,43622.703125,42233.664
2020-10-01 13:45,40132.74609375,40984.0546875,41405.0234375,42018.421875,42018.421875,42351.66015625,42351.66015625,42705.9453125,42705.9453125,43032.8125,43712.65625,41833.066
2020-10-01 14:00,40584.84765625,41267.86328125,41623.8984375,42122.67578125,42122.67578125,42419.921875,42419.921875,42687.578125,42687.578125,42999.05859375,43630.3203125,41291.926
2020-10-01 14:15,38749.3203125,39609.40234375,40099.30078125,40791.68359375,40791.68359375,41224.72265625,41268.80078125,41659.98828125,41772.5859375,42153.4453125,42884.29296875,41383.062
2020-10-01 14:30,39356.546875,40057.0234375,40442.921875,40883.5625,40883.5625,41178.80859375,41178.80859375,41383.74609375,41421.0,41723.125,42382.703125,41202.266
2020-10-01 14:45,39239.7265625,39879.578125,40217.9609375,40634.91015625,40634.91015625,40889.2890625,40889.2890625,41061.48046875,41078.5625,41370.45703125,41938.26953125,39337.195
2020-10-01 15:00,36314.43359375,37176.125,37847.44921875,38416.4765625,38440.93359375,38850.5546875,38961.23046875,39350.13671875,39531.43359375,39905.08203125,40544.83984375,38454.465
2020-10-01 15:15,35688.48046875,36433.8203125,37085.5,37322.8359375,37352.22265625,37593.36328125,37687.890625,37941.65625,38089.8828125,38360.29296875,38936.8984375,36525.4
2020-10-01 15:30,31431.6015625,32452.88671875,33729.5234375,34014.94140625,34408.4609375,34720.6171875,35039.19921875,35477.16015625,35939.88671875,36399.96875,37036.203125,36176.598
2020-10-01 15:45,31630.65625,32577.09375,33670.6328125,34342.265625,34599.2734375,35024.796875,35158.8671875,35564.59375,35898.109375,36413.05078125,37180.0234375,34427.664
2020-10-01 16:00,30960.37890625,31690.3671875,32712.66796875,32949.8984375,33163.89453125,33356.3046875,33577.68359375,33899.41015625,34074.5546875,34620.86328125,35061.79296875,33608.664
2020-10-01 16:15,30414.44140625,30953.984375,31591.421875,31711.76171875,31793.08203125,31990.79296875,31998.6640625,32348.1640625,32405.44921875,32709.65234375,33196.84375,31383.398
2020-10-01 16:30,27366.55859375,27842.08984375,28731.14453125,28844.76953125,29057.2109375,29326.03515625,29504.9140625,30005.63671875,30186.67578125,30641.0546875,31071.90234375,27458.266
2020-10-01 16:45,23426.17578125,23810.6796875,24777.04296875,24916.46875,25231.548828125,25526.09765625,25947.28515625,26547.4296875,26894.0703125,27619.625,28168.56640625,25253.865
2020-10-01 17:00,21654.126953125,22026.3125,22598.73046875,22791.265625,22922.17578125,23111.162109375,23300.732421875,23778.591796875,23857.08203125,24463.75,25146.611328125,22138.467
2020-10-01 17:15,18445.2421875,18660.970703125,19002.30078125,19352.458984375,19441.443359375,19658.94921875,19858.09375,20189.35546875,20418.8359375,21040.2578125,21817.73828125,22068.266
2020-10-01 17:30,17093.181640625,17861.953125,18522.107421875,19016.3125,19314.234375,19582.828125,19679.56640625,20122.0703125,20305.65234375,20819.375,21579.0078125,18734.2
2020-10-01 17:45,14305.037109375,14766.0927734375,15349.515625,15705.84765625,15876.26171875,16141.580078125,16390.166015625,16638.193359375,16955.875,17534.32421875,18168.666015625,14184.133
2020-10-01 18:00,9548.904296875,10038.6240234375,10562.0888671875,11018.703125,11146.095703125,11538.826171875,11772.33203125,12126.767578125,12550.3369140625,13226.529296875,13837.044921875,12183.932
2020-10-01 18:15,8019.9287109375,8435.0068359375,8744.0078125,8876.314453125,9043.63671875,9206.0888671875,9307.8505859375,9518.73046875,9710.64453125,10251.28515625,10682.99609375,7574.1323
